Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;TDI;DSU;ATU;AFD_Grupo_1
Norte;AC;1200302;12020826;Rural;Estadual;89,4;84,1;100,0;12,6;1,7
Norte;AC;1200302;12022438;Rural;Estadual;72,0;67,8;100,0;12,4;9,3
Norte;AC;1200302;12023710;Rural;Estadual;83,1;54,4;75,0;17,0;2,1
Norte;AC;1200302;12027235;Rural;Estadual;83,3;93,3;50,0;10,0;0,0
Norte;AC;1200302;12031909;Rural;Estadual;93,8;81,7;40,0;27,3;3,3
Norte;AC;1200302;12032794;Rural;Estadual;100,0;75,9;100,0;9,7;8,3
Norte;AC;1200302;12131229;Rural;Estadual;100,0;96,3;25,0;9,0;0,0
Norte;AC;1200328;12030155;Urbana;Estadual;95,5;30,5;100,0;24,9;52,8
Norte;AC;1200328;12033197;Rural;Estadual;77,9;37,5;81,0;9,0;5,6
Norte;AC;1200336;12001791;Urbana;Estadual;100,0;11,8;81,8;17,0;53,8
Norte;AC;1200336;12001805;Rural;Estadual;74,0;42,4;100,0;26,4;63,2
Norte;AC;1200336;12001821;Rural;Estadual;93,8;27,3;90,0;11,0;22,0
Norte;AC;1200336;12001945;Urbana;Estadual;81,9;32,6;100,0;34,5;83,5
Norte;AC;1200336;12002046;Urbana;Estadual;98,3;16,0;100,0;32,0;75,0
Norte;AC;1200336;12002062;Rural;Estadual;100,0;90,5;0,0;10,5;0,0
Norte;AC;1200336;12002097;Rural;Estadual;93,3;53,3;0,0;5,0;0,0
Norte;AC;1200336;12002275;Rural;Estadual;84,4;62,5;28,6;10,7;8,3
Norte;AC;1200336;12027804;Rural;Estadual;85,7;78,6;0,0;14,0;0,0
Norte;AC;1200336;12033421;Rural;Estadual;55,6;54,4;70,8;9,9;10,0
Norte;AC;1200344;12006920;Urbana;Estadual;76,0;33,0;90,5;29,4;50,2
Norte;AC;1200351;12026328;Urbana;Estadual;91,9;44,3;100,0;34,8;68,3
Norte;AC;1200351;12033162;Rural;Estadual;71,6;53,0;100,0;14,6;17,5
Norte;AC;1200351;12033189;Rural;Estadual;68,8;60,7;100,0;11,5;22,2
Norte;AC;1200385;12010391;Rural;Estadual;85,7;42,1;100,0;12,7;25,0
Norte;AC;1200385;12010731;Rural;Estadual;88,4;20,7;100,0;23,3;55,3
Norte;AC;1200385;12010790;Rural;Estadual;83,3;50,0;100,0;2,0;16,7
Norte;AC;1200385;12019178;Rural;Estadual;72,2;50,0;100,0;3,0;24,7
Norte;AC;1200385;12023779;Urbana;Estadual;74,9;25,0;94,1;30,0;40,4
Norte;AC;1200393;12003050;Urbana;Estadual;82,0;33,6;100,0;33,5;59,2
Norte;AC;1200393;12032611;Rural;Estadual;100,0;69,0;65,0;14,0;4,5
Norte;AC;1200401;12010928;Urbana;Privada;99,1;3,6;100,0;37,3;74,3
Norte;AC;1200401;12010936;Urbana;Privada;97,4;1,0;95,5;38,9;65,4
Norte;AC;1200401;12011320;Rural;Estadual;75,0;46,9;100,0;25,6;56,9
Norte;AC;1200401;12011410;Urbana;Federal;92,7;15,3;100,0;22,2;98,3
Norte;AC;1200401;12011428;Urbana;Estadual;95,2;3,2;100,0;35,0;92,1
Norte;AC;1200401;12011444;Urbana;Estadual;81,1;32,4;100,0;33,3;84,9
Norte;AC;1200401;12011517;Urbana;Estadual;75,8;25,5;96,0;31,0;97,3
Norte;AC;1200401;12011584;Urbana;Estadual;84,6;25,3;100,0;30,3;87,0
Norte;AC;1200401;12012017;Urbana;Estadual;97,9;16,0;100,0;24,3;81,2
Norte;AC;1200401;12012106;Urbana;Estadual;90,4;17,1;89,3;34,6;69,7
Norte;AC;1200401;12012181;Urbana;Estadual;96,5;12,5;97,1;37,7;92,3
Norte;AC;1200401;12012360;Rural;Estadual;80,1;35,1;92,3;22,0;56,1
Norte;AC;1200401;12012416;Rural;Estadual;92,3;0,0;100,0;7,0;33,3
Norte;AC;1200401;12012459;Rural;Estadual;58,3;80,0;100,0;7,5;25,0
Norte;AC;1200401;12012556;Urbana;Estadual;65,8;33,3;96,2;42,0;91,1
Norte;AC;1200401;12012564;Urbana;Estadual;77,9;34,8;95,5;34,9;89,8
Norte;AC;1200401;12012580;Urbana;Estadual;96,2;21,0;95,5;29,0;92,4
Norte;AC;1200401;12012750;Urbana;Estadual;88,5;26,9;100,0;32,7;56,4
Norte;AC;1200401;12012823;Rural;Estadual;85,5;38,4;100,0;28,7;33,3
Norte;AC;1200401;12012858;Rural;Estadual;66,7;66,7;100,0;13,5;33,3
Norte;AC;1200401;12012904;Urbana;Privada;98,8;9,6;100,0;27,7;100,0
Norte;AC;1200401;12013161;Rural;Estadual;67,7;42,9;100,0;11,7;60,0
Norte;AC;1200401;12013170;Rural;Estadual;75,0;75,0;100,0;4,0;41,7
Norte;AC;1200401;12013242;Urbana;Estadual;88,9;39,1;100,0;34,3;87,0
Norte;AC;1200401;12013340;Urbana;Estadual;97,8;6,5;100,0;40,5;89,3
Norte;AC;1200401;12013510;Rural;Estadual;74,2;40,3;100,0;22,3;58,3
Norte;AC;1200401;12013595;Rural;Estadual;100,0;28,2;100,0;24,8;42,0
Norte;AC;1200401;12014001;Rural;Estadual;85,1;32,9;100,0;24,3;35,9
Norte;AC;1200401;12014052;Urbana;Estadual;83,9;33,3;93,8;34,9;87,1
Norte;AC;1200401;12014370;Urbana;Privada;100,0;2,3;100,0;28,7;76,9
Norte;AC;1200401;12014389;Urbana;Estadual;95,3;3,8;100,0;34,1;92,4
Norte;AC;1200401;12018678;Rural;Estadual;61,8;67,6;100,0;11,3;20,0
Norte;AC;1200401;12020290;Rural;Estadual;79,4;66,7;100,0;13,0;27,3
Norte;AC;1200401;12022969;Urbana;Privada;96,8;7,1;100,0;42,3;78,9
Norte;AC;1200401;12026409;Urbana;Privada;97,1;0,0;100,0;36,0;76,9
Norte;AC;1200401;12026530;Urbana;Privada;95,1;13,0;100,0;38,5;84,6
Norte;AC;1200401;12027332;Rural;Estadual;76,9;75,0;100,0;6,5;33,3
Norte;AC;1200401;12027340;Urbana;Estadual;82,3;29,0;100,0;30,9;89,1
Norte;AC;1200401;12027359;Urbana;Estadual;91,0;36,1;100,0;31,1;97,4
Norte;AC;1200401;12027758;Urbana;Estadual;93,5;26,0;91,3;34,9;86,3
Norte;AC;1200401;12028037;Urbana;Estadual;90,4;18,3;94,7;33,9;79,5
Norte;AC;1200401;12028797;Rural;Estadual;100,0;80,0;50,0;5,0;0,0
Norte;AC;1200401;12028835;Urbana;Privada;99,1;3,8;100,0;26,3;92,3
Norte;AC;1200401;12028860;Urbana;Estadual;83,9;27,5;100,0;38,5;92,0
Norte;AC;1200401;12029564;Rural;Estadual;100,0;100,0;0,0;6,0;0,0
Norte;AC;1200401;12030058;Urbana;Privada;100,0;2,9;90,9;27,2;77,6
Norte;AC;1200401;12030562;Urbana;Estadual;100,0;87,5;100,0;11,1;64,6
Norte;AC;1200401;12030961;Urbana;Federal;86,1;11,0;100,0;46,6;82,3
Norte;AC;1200401;12031682;Urbana;Privada;96,3;4,5;90,9;36,7;36,8
Norte;AC;1200401;12032166;Urbana;Estadual;75,2;30,2;100,0;26,1;85,1
Norte;AC;1200401;12032859;Urbana;Privada;100,0;6,1;100,0;11,0;92,3
Norte;AC;1200401;12033359;Urbana;Estadual;98,5;3,1;100,0;35,5;83,6
Norte;AC;1200401;12033367;Urbana;Estadual;96,9;8,4;100,0;35,8;84,4
Norte;AC;1200401;12033545;Urbana;Privada;100,0;5,4;100,0;32,5;80,0
Norte;AC;1200401;12033898;Urbana;Estadual;99,1;22,9;100,0;21,9;94,5
Norte;AC;1200401;12044636;Urbana;Estadual;73,3;33,3;100,0;26,3;93,4
Norte;AC;1200401;12044822;Urbana;Estadual;89,0;17,5;100,0;31,7;95,7
Norte;AC;1200401;12052221;Urbana;Estadual;78,9;34,9;95,5;33,0;84,3
Norte;AC;1200401;12091260;Urbana;Estadual;81,2;36,3;75,0;30,0;79,2
Norte;AC;1200427;12003638;Rural;Estadual;81,9;30,5;100,0;27,3;21,8
Norte;AC;1200427;12003654;Rural;Estadual;72,6;53,8;75,0;12,6;21,7
Norte;AC;1200427;12003760;Rural;Estadual;84,9;38,8;77,8;16,3;46,8
Norte;AC;1200427;12003867;Rural;Estadual;100,0;34,1;66,7;13,7;20,0
Norte;AC;1200427;12022004;Urbana;Estadual;89,9;23,9;90,5;31,6;62,4
Norte;AC;1200427;12027650;Rural;Estadual;75,9;54,7;71,4;3,5;21,7
Norte;AC;1200427;12027669;Rural;Estadual;58,2;56,4;75,0;13,8;24,5
Norte;AC;1200427;12028479;Rural;Estadual;86,7;65,2;80,0;15,3;25,0
Norte;AC;1200427;12032247;Rural;Estadual;75,0;42,4;100,0;11,0;33,3
Norte;AC;1200427;12032298;Rural;Estadual;96,7;64,3;69,2;4,5;8,7
Norte;AC;1200427;12032310;Rural;Estadual;79,7;73,2;36,4;8,0;13,5
Norte;AC;1200435;12007145;Rural;Estadual;100,0;72,4;0,0;9,7;0,0
Norte;AC;1200435;12007218;Rural;Estadual;100,0;100,0;100,0;8,0;4,2
Norte;AC;1200435;12028851;Urbana;Estadual;82,4;48,3;90,0;20,3;14,9
Norte;AC;1200435;12033251;Rural;Estadual;88,9;77,8;0,0;9,0;0,0
Norte;AC;1200435;12033278;Rural;Estadual;100,0;73,3;50,0;15,0;2,8
Norte;AC;1200435;12033294;Rural;Estadual;22,7;68,2;0,0;11,0;0,0
Norte;AC;1200435;12033308;Rural;Estadual;100,0;95,2;0,0;7,0;0,0
Norte;AC;1200450;12009997;Rural;Estadual;100,0;44,4;50,0;12,0;8,3
Norte;AC;1200450;12013188;Rural;Estadual;100,0;62,5;66,7;11,0;16,7
Norte;AC;1200450;12013811;Rural;Estadual;70,0;66,7;75,0;7,5;16,7
Norte;AC;1200450;12014877;Rural;Estadual;90,0;30,4;88,9;15,3;41,0
Norte;AC;1200450;12014915;Rural;Estadual;92,9;38,9;85,7;12,0;24,3
Norte;AC;1200450;12015008;Rural;Estadual;100,0;32,4;100,0;11,3;50,0
Norte;AC;1200450;12015172;Rural;Estadual;79,3;22,4;100,0;22,3;50,0
Norte;AC;1200450;12033790;Urbana;Estadual;89,1;16,7;100,0;29,3;77,9
Norte;AC;1200500;12007307;Rural;Estadual;80,5;67,5;100,0;5,0;3,1
Norte;AC;1200500;12007374;Rural;Estadual;50,0;37,5;0,0;4,0;0,0
Norte;AC;1200500;12007412;Urbana;Estadual;75,0;37,5;95,5;27,6;59,6
Norte;AC;1200500;12007536;Rural;Estadual;84,2;49,2;75,0;19,7;25,0
Norte;AC;1200500;12007617;Urbana;Estadual;76,8;38,8;100,0;42,0;79,9
Norte;AC;1200500;12007641;Rural;Estadual;78,3;100,0;0,0;23,0;0,0
Norte;AC;1200500;12007757;Urbana;Estadual;100,0;100,0;100,0;1,0;36,4
Norte;AC;1200500;12007919;Rural;Estadual;64,5;51,6;50,0;10,3;5,6
Norte;AC;1200500;12007935;Rural;Estadual;50,0;55,6;100,0;9,0;8,3
Norte;AC;1200500;12007994;Rural;Estadual;77,8;77,8;0,0;4,5;0,0
Norte;AC;1200500;12008060;Rural;Estadual;66,7;60,0;0,0;15,0;0,0
Norte;AC;1200500;12008109;Rural;Estadual;85,7;87,5;0,0;8,0;0,0
Norte;AC;1200500;12008133;Rural;Estadual;33,3;66,7;100,0;9,0;8,3
Norte;AC;1200500;12008214;Rural;Estadual;83,3;83,3;100,0;12,0;0,0
Norte;AC;1200500;12008273;Rural;Estadual;68,4;70,0;100,0;10,0;0,0
Norte;AC;1200500;12008435;Rural;Estadual;76,5;78,9;0,0;9,5;0,0
Norte;AC;1200500;12008737;Rural;Estadual;61,9;50,0;50,0;6,0;6,3
Norte;AC;1200500;12008770;Rural;Estadual;81,3;62,5;100,0;5,3;8,3
Norte;AC;1200500;12008850;Rural;Estadual;80,0;100,0;100,0;7,5;8,3
Norte;AC;1200500;12008893;Rural;Estadual;66,7;66,7;100,0;9,0;0,0
Norte;AC;1200500;12008907;Rural;Estadual;44,4;100,0;0,0;10,0;0,0
Norte;AC;1200500;12019364;Rural;Estadual;81,0;66,7;0,0;10,5;0,0
Norte;AC;1200500;12020567;Rural;Estadual;75,0;100,0;0,0;8,0;0,0
Norte;AC;1200500;12025640;Rural;Estadual;58,3;92,9;100,0;7,0;0,0
Norte;AC;1200500;12025712;Rural;Estadual;71,4;100,0;0,0;7,0;0,0
Norte;AC;1200500;12025950;Rural;Estadual;58,3;83,3;0,0;12,0;0,0
Norte;AC;1200500;12026859;Rural;Estadual;70,5;45,5;100,0;14,7;8,3
Norte;AC;1200500;12026883;Rural;Estadual;87,5;87,5;0,0;2,7;0,0
Norte;AC;1200500;12027448;Rural;Estadual;66,7;50,0;0,0;4,0;0,0
Norte;AC;1200500;12028150;Rural;Estadual;69,2;61,5;0,0;4,3;0,0
Norte;AC;1200500;12030473;Rural;Estadual;75,0;100,0;100,0;4,0;0,0
Norte;AC;1200500;12030945;Urbana;Federal;99,5;8,9;100,0;33,8;63,9
Norte;AC;1200500;12032204;Rural;Estadual;60,0;60,0;100,0;8,3;0,0
Norte;AC;1200500;12033650;Rural;Estadual;75,0;71,4;0,0;7,0;0,0
Norte;AC;1200609;12005398;Rural;Estadual;73,3;53,7;57,1;22,3;16,7
Norte;AC;1200609;12005517;Rural;Estadual;66,7;65,6;50,0;10,7;0,0
Norte;AC;1200609;12005541;Rural;Estadual;58,6;43,8;0,0;15,0;0,0
Norte;AC;1200609;12005550;Rural;Estadual;100,0;68,8;50,0;8,0;6,3
Norte;AC;1200609;12005711;Urbana;Estadual;95,4;20,3;95,8;37,1;77,7
Norte;AC;1200609;12005827;Rural;Estadual;98,2;77,2;33,3;19,0;5,6
Norte;AC;1200609;12005894;Urbana;Estadual;94,0;33,7;94,4;32,3;63,0
Norte;AC;1200609;12005908;Rural;Estadual;72,7;87,9;20,0;11,6;1,7
Norte;AC;1200609;12005967;Rural;Estadual;80,0;51,4;66,7;15,8;1,1
Norte;AC;1200609;12006076;Rural;Estadual;88,2;50,0;100,0;10,0;8,3
Norte;AC;1200609;12006084;Rural;Estadual;85,7;71,4;33,3;13,2;1,4
Norte;AC;1200609;12027774;Rural;Estadual;88,2;76,2;100,0;10,5;0,0
Norte;AC;1200609;12027782;Rural;Estadual;84,6;55,0;40,0;4,8;1,7
Norte;AC;1200609;12031755;Rural;Estadual;74,0;64,7;40,0;19,8;9,4
Norte;AC;1200609;12032441;Urbana;Federal;90,6;12,1;100,0;33,1;78,1
Norte;AC;1200609;12098221;Rural;Estadual;100,0;70,0;50,0;3,3;10,0
Norte;AC;1200708;12017493;Rural;Estadual;38,1;71,4;50,0;7,0;5,6
Norte;AC;1200708;12017540;Urbana;Estadual;73,2;46,4;100,0;28,0;69,2
Norte;AC;1200708;12017620;Rural;Estadual;78,6;48,4;100,0;20,7;25,0
Norte;AC;1200708;12017655;Rural;Estadual;55,6;25,0;100,0;8,0;8,3
Norte;AC;1200708;12017841;Rural;Estadual;100,0;91,7;100,0;6,0;8,3
Norte;AC;1200708;12017973;Rural;Estadual;20,0;80,0;0,0;2,5;0,0
Norte;AC;1200708;12017981;Rural;Estadual;80,0;20,0;100,0;5,0;8,3
Norte;AC;1200708;12018163;Rural;Estadual;66,0;36,7;100,0;16,3;31,6
Norte;AC;1200708;12018210;Rural;Estadual;75,0;40,0;100,0;8,3;5,6
Norte;AC;1200708;12029920;Rural;Estadual;40,0;80,0;100,0;10,0;0,0
Norte;AC;1200708;12030953;Urbana;Federal;87,0;13,9;100,0;27,1;92,3
Norte;AC;1200708;12032484;Rural;Estadual;48,3;62,1;100,0;9,7;8,3
Norte;AC;1200807;12014036;Rural;Estadual;59,7;50,0;80,0;26,0;25,0
Norte;AC;1200807;12014125;Rural;Estadual;67,0;34,1;90,9;37,2;55,3
Norte;AC;1200807;12015326;Urbana;Estadual;86,9;37,5;100,0;25,6;74,2
Norte;AC;1200807;12015334;Rural;Estadual;68,1;29,8;91,7;34,2;56,0
Norte;AC;1200807;12015342;Rural;Estadual;77,4;48,1;100,0;26,7;77,9
Norte;AC;1200807;12015466;Rural;Estadual;95,5;27,6;100,0;9,7;12,8
Norte;AC;1200807;12015539;Rural;Estadual;50,0;54,2;100,0;8,0;26,1
Norte;AC;1200807;12026689;Rural;Estadual;83,3;53,8;100,0;4,3;16,7
Norte;AC;1200807;12027200;Rural;Estadual;85,2;54,3;75,0;11,7;16,7
Norte;AM;1300029;13012533;Urbana;Estadual;68,5;44,5;100,0;30,4;57,2
Norte;AM;1300029;13103610;Rural;Estadual;94,1;68,0;100,0;20,6;54,3
Norte;AM;1300029;13219200;Rural;Estadual;78,8;82,1;100,0;19,9;50,0
Norte;AM;1300060;13083309;Urbana;Estadual;87,8;21,0;100,0;19,3;49,1
Norte;AM;1300060;13099361;Rural;Estadual;84,5;61,2;100,0;14,3;49,5
Norte;AM;1300060;13103431;Rural;Estadual;89,3;61,8;81,6;14,6;40,8
Norte;AM;1300060;13238213;Rural;Estadual;98,1;52,8;100,0;8,8;50,7
Norte;AM;1300086;13014293;Rural;Estadual;100,0;8,6;100,0;11,7;48,5
Norte;AM;1300086;13014781;Rural;Estadual;98,3;20,7;100,0;14,5;50,5
Norte;AM;1300086;13014803;Urbana;Estadual;92,2;26,1;100,0;26,4;44,1
Norte;AM;1300086;13103130;Rural;Estadual;84,0;50,7;100,0;25,0;48,6
Norte;AM;1300086;13220209;Rural;Estadual;100,0;27,7;100,0;9,4;47,9
Norte;AM;1300102;13014846;Urbana;Estadual;93,3;13,6;100,0;24,0;45,6
Norte;AM;1300102;13220250;Rural;Estadual;88,9;50,3;100,0;15,3;50,9
Norte;AM;1300144;13059203;Urbana;Estadual;75,0;21,1;100,0;29,3;38,0
Norte;AM;1300144;13220268;Rural;Estadual;76,5;49,6;100,0;13,4;51,0
Norte;AM;1300201;13004956;Rural;Estadual;85,2;82,5;100,0;19,0;57,9
Norte;AM;1300201;13004964;Urbana;Estadual;84,4;49,7;100,0;24,7;45,5
Norte;AM;1300201;13004972;Rural;Estadual;94,7;34,8;100,0;7,7;48,5
Norte;AM;1300201;13307410;Rural;Estadual;100,0;74,4;13,3;3,0;0,0
Norte;AM;1300300;13019007;Urbana;Estadual;74,4;23,9;100,0;23,4;42,6
Norte;AM;1300300;13059548;Urbana;Estadual;81,7;26,8;100,0;26,6;39,1
Norte;AM;1300300;13103148;Rural;Estadual;81,2;57,6;85,0;17,5;5,1
Norte;AM;1300300;13106384;Rural;Estadual;86,7;45,4;100,0;20,6;47,8
Norte;AM;1300300;13221205;Rural;Estadual;80,1;48,3;100,0;15,2;47,5
Norte;AM;1300409;13000136;Urbana;Estadual;86,5;31,3;100,0;21,6;51,0
Norte;AM;1300409;13000403;Urbana;Estadual;98,7;21,8;100,0;26,0;11,4
Norte;AM;1300409;13000411;Urbana;Estadual;94,6;10,4;100,0;26,5;50,5
Norte;AM;1300409;13220276;Rural;Estadual;91,4;69,0;100,0;8,1;48,7
Norte;AM;1300508;13038010;Urbana;Estadual;77,0;41,3;100,0;25,0;74,0
Norte;AM;1300508;13038680;Rural;Estadual;96,8;28,3;100,0;18,4;32,3
Norte;AM;1300508;13038699;Urbana;Estadual;97,1;23,7;100,0;22,0;67,0
Norte;AM;1300508;13038702;Rural;Estadual;84,1;40,2;100,0;17,4;43,9
Norte;AM;1300508;13038834;Rural;Estadual;90,9;28,6;100,0;25,7;41,2
Norte;AM;1300508;13038923;Rural;Estadual;88,5;8,9;100,0;26,3;50,0
Norte;AM;1300508;13059416;Rural;Estadual;77,1;34,9;100,0;18,2;50,8
Norte;AM;1300508;13222228;Rural;Estadual;80,8;67,7;98,4;18,0;49,6
Norte;AM;1300508;13241230;Rural;Estadual;79,5;73,8;100,0;21,3;35,0
Norte;AM;1300607;13005081;Urbana;Estadual;96,2;29,1;100,0;31,2;44,4
Norte;AM;1300607;13093185;Rural;Estadual;96,3;45,8;87,1;16,3;33,9
Norte;AM;1300607;13106368;Urbana;Estadual;97,1;10,6;100,0;32,0;50,8
Norte;AM;1300607;13252208;Rural;Estadual;94,1;40,2;84,2;19,3;21,0
Norte;AM;1300631;13015370;Urbana;Estadual;92,7;44,9;100,0;28,5;47,2
Norte;AM;1300631;13015397;Urbana;Estadual;87,7;21,5;100,0;34,8;40,2
Norte;AM;1300631;13103156;Rural;Estadual;82,6;90,9;33,3;22,0;8,3
Norte;AM;1300631;13219219;Rural;Estadual;89,8;62,2;100,0;18,9;48,8
Norte;AM;1300680;13090259;Urbana;Estadual;86,5;30,4;100,0;30,1;63,8
Norte;AM;1300680;13219227;Rural;Estadual;91,0;50,3;98,4;12,0;50,8
Norte;AM;1300706;13045458;Urbana;Estadual;93,0;34,4;100,0;25,2;53,2
Norte;AM;1300706;13045660;Urbana;Estadual;81,0;31,7;100,0;33,0;29,9
Norte;AM;1300706;13045717;Rural;Estadual;100,0;39,6;100,0;17,7;48,5
Norte;AM;1300706;13045750;Urbana;Estadual;94,5;15,4;100,0;30,5;41,2
Norte;AM;1300706;13103164;Rural;Estadual;79,2;52,1;96,8;12,0;41,3
Norte;AM;1300706;13223216;Rural;Estadual;89,9;60,3;100,0;12,1;49,2
Norte;AM;1300706;13304275;Urbana;Estadual;99,6;8,2;94,1;25,5;33,8
Norte;AM;1300805;13048856;Urbana;Estadual;84,1;22,9;100,0;30,1;40,8
Norte;AM;1300805;13049720;Rural;Estadual;84,3;44,4;100,0;22,2;40,0
Norte;AM;1300805;13049747;Rural;Estadual;74,9;55,9;100,0;24,7;53,4
Norte;AM;1300805;13102230;Rural;Estadual;90,3;57,5;88,1;12,6;25,7
Norte;AM;1300805;13102249;Rural;Estadual;80,7;69,7;47,1;13,2;4,5
Norte;AM;1300805;13102257;Rural;Estadual;50,0;88,9;91,3;13,5;47,8
Norte;AM;1300805;13104381;Urbana;Estadual;98,3;12,0;100,0;30,7;74,3
Norte;AM;1300805;13226207;Rural;Estadual;82,8;58,1;100,0;12,9;50,8
Norte;AM;1300805;13257200;Rural;Estadual;83,1;60,7;100,0;9,9;0,0
Norte;AM;1300839;13016318;Urbana;Estadual;94,0;14,6;100,0;34,2;48,0
Norte;AM;1300839;13103440;Rural;Estadual;88,9;44,2;100,0;25,7;48,5
Norte;AM;1300839;13223259;Rural;Estadual;84,0;61,2;100,0;13,6;49,4
Norte;AM;1300904;13046535;Urbana;Estadual;91,5;14,0;100,0;24,4;54,4
Norte;AM;1300904;13223208;Rural;Estadual;61,7;64,8;100,0;15,3;48,9
Norte;AM;1301001;13008552;Urbana;Estadual;86,8;16,4;100,0;37,3;42,0
Norte;AM;1301001;13084461;Urbana;Estadual;92,4;1,2;100,0;28,3;50,9
Norte;AM;1301001;13102281;Urbana;Estadual;75,0;26,3;100,0;21,4;57,4
Norte;AM;1301001;13105442;Rural;Estadual;96,2;73,3;100,0;15,0;46,8
Norte;AM;1301001;13224220;Rural;Estadual;83,0;55,5;100,0;15,7;48,3
Norte;AM;1301100;13020269;Urbana;Estadual;74,7;50,8;100,0;35,8;54,9
Norte;AM;1301100;13020803;Rural;Estadual;92,0;27,3;100,0;23,0;30,0
Norte;AM;1301100;13020811;Rural;Estadual;89,7;30,2;100,0;27,2;56,9
Norte;AM;1301100;13107119;Urbana;Estadual;93,1;19,7;100,0;19,7;43,9
Norte;AM;1301100;13220217;Rural;Estadual;86,4;61,8;98,5;15,6;49,2
Norte;AM;1301159;13021010;Rural;Estadual;77,6;38,8;100,0;22,3;32,4
Norte;AM;1301159;13021028;Urbana;Estadual;94,3;28,6;100,0;14,0;40,7
Norte;AM;1301159;13021036;Rural;Estadual;80,2;41,3;100,0;20,8;17,5
Norte;AM;1301159;13021052;Rural;Estadual;90,6;30,7;100,0;17,6;31,6
Norte;AM;1301159;13021354;Rural;Estadual;93,7;24,8;100,0;19,5;26,5
Norte;AM;1301159;13021362;Rural;Estadual;92,2;14,0;100,0;25,0;26,1
Norte;AM;1301159;13220225;Rural;Estadual;89,8;59,2;100,0;13,3;50,2
Norte;AM;1301209;13016776;Urbana;Estadual;82,7;33,8;97,5;38,1;8,9
Norte;AM;1301209;13016792;Urbana;Estadual;96,6;75,0;100,0;12,0;50,0
Norte;AM;1301209;13018221;Urbana;Estadual;77,9;18,1;100,0;44,2;63,2
Norte;AM;1301209;13018302;Urbana;Estadual;89,3;30,3;100,0;40,0;67,5
Norte;AM;1301209;13059602;Urbana;Estadual;91,6;21,2;100,0;38,5;57,6
Norte;AM;1301209;13076906;Urbana;Privada;95,5;5,3;100,0;9,5;75,0
Norte;AM;1301209;13103172;Rural;Estadual;91,0;79,7;100,0;5,8;49,2
Norte;AM;1301209;13104390;Urbana;Estadual;90,9;14,2;100,0;26,5;77,8
Norte;AM;1301209;13105361;Urbana;Privada;73,1;96,2;100,0;26,0;100,0
Norte;AM;1301209;13116401;Urbana;Federal;87,0;16,5;100,0;32,8;88,0
Norte;AM;1301209;13223224;Rural;Estadual;94,7;70,2;100,0;9,0;51,6
Norte;AM;1301308;13096613;Urbana;Estadual;78,4;52,4;100,0;25,8;52,0
Norte;AM;1301308;13107976;Urbana;Estadual;87,8;25,2;100,0;29,3;50,4
Norte;AM;1301308;13223232;Rural;Estadual;83,9;72,5;100,0;11,5;51,8
Norte;AM;1301407;13009010;Urbana;Estadual;53,8;66,3;100,0;27,2;45,9
Norte;AM;1301407;13078259;Urbana;Estadual;78,4;30,2;100,0;32,6;39,0
Norte;AM;1301407;13101153;Urbana;Federal;95,9;19,5;100,0;29,6;91,0
Norte;AM;1301407;13108484;Urbana;Estadual;81,0;21,3;96,3;37,9;45,2
Norte;AM;1301506;13055429;Urbana;Estadual;98,5;17,0;100,0;30,7;42,4
Norte;AM;1301605;13006614;Urbana;Estadual;81,6;39,8;100,0;26,7;53,3
Norte;AM;1301605;13099833;Rural;Estadual;89,4;85,7;100,0;9,3;49,1
Norte;AM;1301605;13103210;Rural;Estadual;92,5;86,2;100,0;15,7;50,0
Norte;AM;1301654;13220314;Rural;Estadual;71,2;63,6;100,0;13,7;49,1
Norte;AM;1301654;13304313;Urbana;Estadual;78,6;29,5;100,0;28,0;70,2
Norte;AM;1301704;13050141;Urbana;Estadual;98,6;7,2;100,0;34,8;75,6
Norte;AM;1301704;13051172;Urbana;Estadual;76,0;44,4;100,0;25,7;39,2
Norte;AM;1301704;13059262;Urbana;Estadual;61,2;41,3;100,0;34,9;75,9
Norte;AM;1301704;13073540;Urbana;Privada;100,0;0,0;100,0;14,3;91,9
Norte;AM;1301704;13101137;Rural;Federal;96,7;16,9;100,0;28,2;85,5
Norte;AM;1301704;13102265;Rural;Estadual;100,0;41,7;91,3;6,0;47,8
Norte;AM;1301704;13102508;Rural;Estadual;78,0;48,0;100,0;16,7;48,5
Norte;AM;1301704;13105833;Urbana;Estadual;86,9;21,7;100,0;24,9;80,6
Norte;AM;1301704;13260219;Rural;Estadual;82,8;60,6;100,0;15,0;48,4
Norte;AM;1301803;13011413;Urbana;Estadual;79,6;47,2;100,0;29,5;38,8
Norte;AM;1301803;13087266;Urbana;Estadual;79,9;57,0;100,0;26,3;46,6
Norte;AM;1301803;13271210;Rural;Estadual;81,9;75,3;97,2;15,0;49,6
Norte;AM;1301852;13021630;Urbana;Estadual;77,9;34,7;100,0;34,4;50,9
Norte;AM;1301852;13021648;Rural;Estadual;73,7;38,5;100,0;31,4;64,6
Norte;AM;1301852;13081268;Urbana;Estadual;85,4;28,6;100,0;39,4;35,0
Norte;AM;1301852;13096435;Rural;Estadual;87,4;57,0;100,0;8,9;49,5
Norte;AM;1301852;13101030;Rural;Estadual;95,3;18,9;100,0;22,8;77,0
Norte;AM;1301852;13101579;Rural;Estadual;93,3;61,2;100,0;12,2;48,7
